,X,Y,Z,H
1148,12,2,86,697.23
1149,12,3,85,698.77
1150,12,4,84,700.33
1151,12,5,83,701.91
1152,12,6,82,703.5
1153,12,7,81,705.11
1154,12,8,80,706.74
1155,12,9,79,708.4
1156,12,10,78,710.06
1157,12,11,77,711.75
1158,12,12,76,713.46
1159,12,13,75,715.19
1160,12,14,74,716.94
1161,12,15,73,718.71
1162,12,16,72,720.5
1163,12,17,71,722.32
1164,12,18,70,724.15
1165,12,19,69,726.01
1166,12,20,68,727.89
1167,12,21,67,729.8
1168,12,22,66,731.72
1169,12,23,65,733.68
1170,12,24,64,735.65
1171,12,25,63,737.66
1172,12,26,62,739.68
1173,12,27,61,741.74
1174,12,28,60,743.82
1175,12,29,59,745.93
1176,12,30,58,748.06
1177,12,31,57,750.23
1178,12,32,56,752.42
1179,12,33,55,754.64
1180,12,34,54,756.9
1181,12,35,53,759.18
1182,12,36,52,761.49
1183,12,37,51,763.84
1184,12,38,50,766.22
1185,12,39,49,768.63
1186,12,40,48,771.07
1187,12,41,47,773.55
1188,12,42,46,776.07
1189,12,43,45,778.62
1190,12,44,44,781.2
1191,12,45,43,783.83
1192,12,46,42,786.49
1193,12,47,41,789.2
1194,12,48,40,791.94
1195,12,49,39,794.72
1196,12,50,38,797.55
1197,12,51,37,800.41
1198,12,52,36,803.32
1199,12,53,35,806.28
1200,12,54,34,809.28
1201,12,55,33,812.33
1202,12,56,32,815.42
1203,12,57,31,818.56
1204,12,58,30,821.76
1205,12,59,29,825
1206,12,60,28,828.3
1207,12,61,27,831.65
1208,12,62,26,835.05
1209,12,63,25,838.51
1210,12,64,24,842.03
1211,12,65,23,845.6
1212,12,66,22,849.24
1213,12,67,21,852.94
1214,12,68,20,856.7
1215,12,69,19,860.52
1216,12,70,18,864.41
1217,12,71,17,868.37
1218,12,72,16,872.4
1219,12,73,15,876.49
1220,12,74,14,880.67
1221,12,75,13,884.91
1222,12,76,12,889.23
1223,12,77,11,893.64
1224,12,78,10,898.12
1225,12,79,9,902.68
1226,12,80,8,907.33
1227,12,81,7,912.07
1228,12,82,6,916.9
1229,12,83,5,921.82
1230,12,84,4,926.83
1231,12,85,3,931.94
1232,12,86,2,937.15
1233,12,87,1,942.46
1234,12,88,0,947.88
1235,13,0,87,690.5
1236,13,1,86,691.99
1237,13,2,85,693.49
1238,13,3,84,695.02
1239,13,4,83,696.56
1240,13,5,82,698.11
1241,13,6,81,699.69
1242,13,7,80,701.28
1243,13,8,79,702.9
1244,13,9,78,704.53
1245,13,10,77,706.18
1246,13,11,76,707.84
1247,13,12,75,709.53
1248,13,13,74,711.24
1249,13,14,73,712.97
1250,13,15,72,714.72
1251,13,16,71,716.49
1252,13,17,70,718.29
1253,13,18,69,720.1
1254,13,19,68,721.94
1255,13,20,67,723.8
1256,13,21,66,725.68
1257,13,22,65,727.59
1258,13,23,64,729.52
1259,13,24,63,731.47
1260,13,25,62,733.45
1261,13,26,61,735.46
1262,13,27,60,737.49
1263,13,28,59,739.55
1264,13,29,58,741.63
1265,13,30,57,743.74
1266,13,31,56,745.88
1267,13,32,55,748.05
1268,13,33,54,750.25
1269,13,34,53,752.48
1270,13,35,52,754.74
1271,13,36,51,757.03
1272,13,37,50,759.35
1273,13,38,49,761.7
1274,13,39,48,764.08
1275,13,40,47,766.5
1276,13,41,46,768.96
1277,13,42,45,771.44
1278,13,43,44,773.97
1279,13,44,43,776.53
1280,13,45,42,779.13
1281,13,46,41,781.76
1282,13,47,40,784.44
1283,13,48,39,787.15
1284,13,49,38,789.91
1285,13,50,37,792.7
1286,13,51,36,795.54
1287,13,52,35,798.42
1288,13,53,34,801.35
1289,13,54,33,804.32
1290,13,55,32,807.34
1291,13,56,31,810.4
1292,13,57,30,813.51
1293,13,58,29,816.68
1294,13,59,28,819.89
1295,13,60,27,823.15
1296,13,61,26,826.47
1297,13,62,25,829.84
1298,13,63,24,833.27
1299,13,64,23,836.76
1300,13,65,22,840.3
1301,13,66,21,843.9
1302,13,67,20,847.57
1303,13,68,19,851.29
1304,13,69,18,855.08
1305,13,70,17,858.94
1306,13,71,16,862.86
1307,13,72,15,866.85
1308,13,73,14,870.92
1309,13,74,13,875.05
1310,13,75,12,879.26
1311,13,76,11,883.55
1312,13,77,10,887.91
1313,13,78,9,892.36
1314,13,79,8,896.89
1315,13,80,7,901.5
1316,13,81,6,906.2
1317,13,82,5,910.99
1318,13,83,4,915.87
1319,13,84,3,920.84
1320,13,85,2,925.91
1321,13,86,1,931.09
1322,13,87,0,936.36
1323,14,0,86,686.8
1324,14,1,85,688.27
1325,14,2,84,689.76
1326,14,3,83,691.27
1327,14,4,82,692.79
1328,14,5,81,694.33
1329,14,6,80,695.89
1330,14,7,79,697.46
1331,14,8,78,699.05
1332,14,9,77,700.66
1333,14,10,76,702.29
1334,14,11,75,703.94
1335,14,12,74,705.61
1336,14,13,73,707.3
1337,14,14,72,709.01
1338,14,15,71,710.74
1339,14,16,70,712.49
1340,14,17,69,714.26
1341,14,18,68,716.06
1342,14,19,67,717.87
1343,14,20,66,719.71
1344,14,21,65,721.57
1345,14,22,64,723.45
1346,14,23,63,725.36
1347,14,24,62,727.3
1348,14,25,61,729.25
1349,14,26,60,731.24
1350,14,27,59,733.24
1351,14,28,58,735.28
1352,14,29,57,737.34
1353,14,30,56,739.43
1354,14,31,55,741.54
1355,14,32,54,743.69
1356,14,33,53,745.86
1357,14,34,52,748.07
1358,14,35,51,750.3
1359,14,36,50,752.56
1360,14,37,49,754.86
1361,14,38,48,757.19
1362,14,39,47,759.55
1363,14,40,46,761.94
1364,14,41,45,764.37
1365,14,42,44,766.83
1366,14,43,43,769.32
1367,14,44,42,771.86
1368,14,45,41,774.43
1369,14,46,40,777.04
1370,14,47,39,779.68
1371,14,48,38,782.37
1372,14,49,37,785.09
1373,14,50,36,787.86
1374,14,51,35,790.67
1375,14,52,34,793.52
1376,14,53,33,796.42
1377,14,54,32,799.36
1378,14,55,31,802.35
1379,14,56,30,805.38
1380,14,57,29,808.46
1381,14,58,28,811.6
1382,14,59,27,814.78
1383,14,60,26,818.01
1384,14,61,25,821.3
1385,14,62,24,824.64
1386,14,63,23,828.03
1387,14,64,22,831.48
1388,14,65,21,834.99
1389,14,66,20,838.56
1390,14,67,19,842.19
1391,14,68,18,845.88
1392,14,69,17,849.64
1393,14,70,16,853.46
1394,14,71,15,857.35
1395,14,72,14,861.31
1396,14,73,13,865.33
1397,14,74,12,869.43
1398,14,75,11,873.61
1399,14,76,10,877.86
1400,14,77,9,882.18
1401,14,78,8,886.59
1402,14,79,7,891.08
1403,14,80,6,895.66
1404,14,81,5,900.32
1405,14,82,4,905.07
1406,14,83,3,909.91
1407,14,84,2,914.85
1408,14,85,1,919.88
1409,14,86,0,925.01
1410,15,0,85,683.12
1411,15,1,84,684.57
1412,15,2,83,686.04
1413,15,3,82,687.53
1414,15,4,81,689.03
1415,15,5,80,690.55
1416,15,6,79,692.09
1417,15,7,78,693.65
1418,15,8,77,695.22
1419,15,9,76,696.81
1420,15,10,75,698.42
1421,15,11,74,700.05
1422,15,12,73,701.7
1423,15,13,72,703.37
1424,15,14,71,705.06
1425,15,15,70,706.76
1426,15,16,69,708.49
1427,15,17,68,710.25
1428,15,18,67,712.02
1429,15,19,66,713.81
1430,15,20,65,715.63
1431,15,21,64,717.47
1432,15,22,63,719.33
1433,15,23,62,721.22
1434,15,24,61,723.13
1435,15,25,60,725.06
1436,15,26,59,727.02
1437,15,27,58,729.01
1438,15,28,57,731.02
1439,15,29,56,733.06
1440,15,30,55,735.12
1441,15,31,54,737.21
1442,15,32,53,739.33
1443,15,33,52,741.48
1444,15,34,51,743.66
1445,15,35,50,745.87
1446,15,36,49,748.11
1447,15,37,48,750.38
1448,15,38,47,752.68
1449,15,39,46,755.01
1450,15,40,45,757.38
1451,15,41,44,759.78
1452,15,42,43,762.21
1453,15,43,42,764.68
1454,15,44,41,767.19
1455,15,45,40,769.73
1456,15,46,39,772.31
1457,15,47,38,774.93
1458,15,48,37,777.59
1459,15,49,36,780.29
1460,15,50,35,783.02
1461,15,51,34,785.8
1462,15,52,33,788.63
1463,15,53,32,791.49
1464,15,54,31,794.41
1465,15,55,30,797.36
1466,15,56,29,800.37
1467,15,57,28,803.42
1468,15,58,27,806.52
1469,15,59,26,809.67
1470,15,60,25,812.87
1471,15,61,24,816.12
1472,15,62,23,819.43
1473,15,63,22,822.79
1474,15,64,21,826.21
1475,15,65,20,829.69
1476,15,66,19,833.22
1477,15,67,18,836.82
1478,15,68,17,840.47
1479,15,69,16,844.2
1480,15,70,15,847.98
1481,15,71,14,851.83
1482,15,72,13,855.76
1483,15,73,12,859.75
1484,15,74,11,863.81
1485,15,75,10,867.95
1486,15,76,9,872.16
1487,15,77,8,876.45
1488,15,78,7,880.82
1489,15,79,6,885.27
1490,15,80,5,889.81
1491,15,81,4,894.43
1492,15,82,3,899.15
1493,15,83,2,903.95
1494,15,84,1,908.85
1495,15,85,0,913.84
1496,16,0,84,679.44
1497,16,1,83,680.88
1498,16,2,82,682.33
1499,16,3,81,683.8
1500,16,4,80,685.28
1501,16,5,79,686.78
1502,16,6,78,688.3
1503,16,7,77,689.84
1504,16,8,76,691.39
1505,16,9,75,692.96
1506,16,10,74,694.56
1507,16,11,73,696.17
1508,16,12,72,697.79
1509,16,13,71,699.44
1510,16,14,70,701.11
1511,16,15,69,702.8
1512,16,16,68,704.51
1513,16,17,67,706.24
1514,16,18,66,707.99
1515,16,19,65,709.76
1516,16,20,64,711.56
1517,16,21,63,713.37
1518,16,22,62,715.21
1519,16,23,61,717.08
1520,16,24,60,718.96
1521,16,25,59,720.88
1522,16,26,58,722.81
1523,16,27,57,724.77
1524,16,28,56,726.76
1525,16,29,55,728.78
1526,16,30,54,730.82
1527,16,31,53,732.89
1528,16,32,52,734.98
1529,16,33,51,737.11
1530,16,34,50,739.26
1531,16,35,49,741.44
1532,16,36,48,743.66
1533,16,37,47,745.9
1534,16,38,46,748.18
1535,16,39,45,750.48
1536,16,40,44,752.82
1537,16,41,43,755.2
1538,16,42,42,757.61
1539,16,43,41,760.05
1540,16,44,40,762.53
1541,16,45,39,765.04
1542,16,46,38,767.59
1543,16,47,37,770.18
1544,16,48,36,772.81
1545,16,49,35,775.48
1546,16,50,34,778.19
1547,16,51,33,780.94
1548,16,52,32,783.73
1549,16,53,31,786.57
1550,16,54,30,789.45
1551,16,55,29,792.38
1552,16,56,28,795.35
1553,16,57,27,798.37
1554,16,58,26,801.44
1555,16,59,25,804.56
1556,16,60,24,807.73
1557,16,61,23,810.95
1558,16,62,22,814.22
1559,16,63,21,817.55
1560,16,64,20,820.94
1561,16,65,19,824.38
1562,16,66,18,827.88
1563,16,67,17,831.44
1564,16,68,16,835.06
1565,16,69,15,838.75
1566,16,70,14,842.5
1567,16,71,13,846.32
1568,16,72,12,850.2
1569,16,73,11,854.16
1570,16,74,10,858.18
1571,16,75,9,862.29
1572,16,76,8,866.46
1573,16,77,7,870.71
1574,16,78,6,875.05
1575,16,79,5,879.46
1576,16,80,4,883.96
1577,16,81,3,888.54
1578,16,82,2,893.22
1579,16,83,1,897.98
1580,16,84,0,902.84
1581,17,0,83,675.77
1582,17,1,82,677.19
1583,17,2,81,678.63
1584,17,3,80,680.07
1585,17,4,79,681.54
1586,17,5,78,683.02
1587,17,6,77,684.52
1588,17,7,76,686.04
1589,17,8,75,687.57
1590,17,9,74,689.13
1591,17,10,73,690.7
1592,17,11,72,692.29
1593,17,12,71,693.9
1594,17,13,70,695.52
1595,17,14,69,697.17
1596,17,15,68,698.84
1597,17,16,67,700.53
1598,17,17,66,702.24
1599,17,18,65,703.96
1600,17,19,64,705.72
1601,17,20,63,707.49
1602,17,21,62,709.28
1603,17,22,61,711.1
1604,17,23,60,712.94
1605,17,24,59,714.81
1606,17,25,58,716.7
1607,17,26,57,718.61
1608,17,27,56,720.55
1609,17,28,55,722.51
1610,17,29,54,724.5
1611,17,30,53,726.52
1612,17,31,52,728.57
1613,17,32,51,730.64
1614,17,33,50,732.74
1615,17,34,49,734.87
1616,17,35,48,737.02
1617,17,36,47,739.21
1618,17,37,46,741.43
1619,17,38,45,743.68
1620,17,39,44,745.96
1621,17,40,43,748.27
1622,17,41,42,750.62
1623,17,42,41,753
1624,17,43,40,755.42
1625,17,44,39,757.87
1626,17,45,38,760.35
1627,17,46,37,762.88
1628,17,47,36,765.44
1629,17,48,35,768.04
1630,17,49,34,770.68
1631,17,50,33,773.36
1632,17,51,32,776.08
1633,17,52,31,778.84
1634,17,53,30,781.65
1635,17,54,29,784.5
1636,17,55,28,787.4
1637,17,56,27,790.34
1638,17,57,26,793.33
1639,17,58,25,796.36
1640,17,59,24,799.45
1641,17,60,23,802.58
1642,17,61,22,805.77
1643,17,62,21,809.01
1644,17,63,20,812.31
1645,17,64,19,815.66
1646,17,65,18,819.07
1647,17,66,17,822.54
1648,17,67,16,826.06
1649,17,68,15,829.65
1650,17,69,14,833.3
1651,17,70,13,837.02
1652,17,71,12,840.8
1653,17,72,11,844.65
1654,17,73,10,848.57
1655,17,74,9,852.56
1656,17,75,8,856.62
1657,17,76,7,860.76
1658,17,77,6,864.97
1659,17,78,5,869.27
1660,17,79,4,873.64
1661,17,80,3,878.1
1662,17,81,2,882.65
1663,17,82,1,887.28
1664,17,83,0,892
1665,18,0,82,672.12
1666,18,1,81,673.51
1667,18,2,80,674.93
1668,18,3,79,676.36
1669,18,4,78,677.81
1670,18,5,77,679.27
1671,18,6,76,680.75
1672,18,7,75,682.25
1673,18,8,74,683.77
1674,18,9,73,685.3
1675,18,10,72,686.85
1676,18,11,71,688.42
1677,18,12,70,690.01
1678,18,13,69,691.61
1679,18,14,68,693.24
1680,18,15,67,694.89
1681,18,16,66,696.55
1682,18,17,65,698.24
1683,18,18,64,699.95
1684,18,19,63,701.68
1685,18,20,62,703.43
1686,18,21,61,705.2
1687,18,22,60,707
1688,18,23,59,708.82
1689,18,24,58,710.66
1690,18,25,57,712.53
1691,18,26,56,714.42
1692,18,27,55,716.33
1693,18,28,54,718.27
1694,18,29,53,720.24
1695,18,30,52,722.23
1696,18,31,51,724.25
1697,18,32,50,726.3
1698,18,33,49,728.37
1699,18,34,48,730.48
1700,18,35,47,732.61
1701,18,36,46,734.77
1702,18,37,45,736.96
1703,18,38,44,739.19
1704,18,39,43,741.44
1705,18,40,42,743.73
1706,18,41,41,746.05
1707,18,42,40,748.4
1708,18,43,39,750.79
1709,18,44,38,753.21
1710,18,45,37,755.67
1711,18,46,36,758.17
1712,18,47,35,760.7
1713,18,48,34,763.27
1714,18,49,33,765.88
1715,18,50,32,768.53
1716,18,51,31,771.22
1717,18,52,30,773.96
1718,18,53,29,776.73
1719,18,54,28,779.55
1720,18,55,27,782.42
1721,18,56,26,785.33
1722,18,57,25,788.28
1723,18,58,24,791.29
1724,18,59,23,794.34
1725,18,60,22,797.44
1726,18,61,21,800.6
1727,18,62,20,803.81
1728,18,63,19,807.07
1729,18,64,18,810.39
1730,18,65,17,813.76
1731,18,66,16,817.19
1732,18,67,15,820.69
1733,18,68,14,824.24
1734,18,69,13,827.85
1735,18,70,12,831.53
1736,18,71,11,835.28
1737,18,72,10,839.09
1738,18,73,9,842.97
1739,18,74,8,846.92
1740,18,75,7,850.95
1741,18,76,6,855.05
1742,18,77,5,859.23
1743,18,78,4,863.48
1744,18,79,3,867.82
1745,18,80,2,872.24
1746,18,81,1,876.74
1747,18,82,0,881.34
1748,19,0,81,668.47
1749,19,1,80,669.85
1750,19,2,79,671.24
1751,19,3,78,672.66
1752,19,4,77,674.08
1753,19,5,76,675.53
1754,19,6,75,676.99
1755,19,7,74,678.47
1756,19,8,73,679.96
1757,19,9,72,681.48
1758,19,10,71,683.01
1759,19,11,70,684.56
1760,19,12,69,686.13
1761,19,13,68,687.71
1762,19,14,67,689.32
1763,19,15,66,690.94
1764,19,16,65,692.59
1765,19,17,64,694.26
1766,19,18,63,695.94
1767,19,19,62,697.65
1768,19,20,61,699.38
1769,19,21,60,701.13
1770,19,22,59,702.9
1771,19,23,58,704.7
1772,19,24,57,706.52
1773,19,25,56,708.36
1774,19,26,55,710.23
1775,19,27,54,712.12
1776,19,28,53,714.04
1777,19,29,52,715.98
1778,19,30,51,717.95
1779,19,31,50,719.94
1780,19,32,49,721.97
1781,19,33,48,724.02
1782,19,34,47,726.09
1783,19,35,46,728.2
1784,19,36,45,730.34
1785,19,37,44,732.5
1786,19,38,43,734.7
1787,19,39,42,736.93
1788,19,40,41,739.19
1789,19,41,40,741.48
1790,19,42,39,743.81
1791,19,43,38,746.17
1792,19,44,37,748.56
1793,19,45,36,750.99
1794,19,46,35,753.46
1795,19,47,34,755.97
1796,19,48,33,758.51
1797,19,49,32,761.09
1798,19,50,31,763.71
1799,19,51,30,766.37
1800,19,52,29,769.07
1801,19,53,28,771.82
1802,19,54,27,774.61
1803,19,55,26,777.44
1804,19,56,25,780.32
1805,19,57,24,783.24
1806,19,58,23,786.21
1807,19,59,22,789.24
1808,19,60,21,792.31
1809,19,61,20,795.43
1810,19,62,19,798.6
1811,19,63,18,801.83
1812,19,64,17,805.11
1813,19,65,16,808.45
1814,19,66,15,811.85
1815,19,67,14,815.31
1816,19,68,13,818.82
1817,19,69,12,822.4
1818,19,70,11,826.05
1819,19,71,10,829.75
1820,19,72,9,833.53
1821,19,73,8,837.37
1822,19,74,7,841.29
1823,19,75,6,845.27
1824,19,76,5,849.34
1825,19,77,4,853.47
1826,19,78,3,857.69
1827,19,79,2,861.99
1828,19,80,1,866.37
1829,19,81,0,870.83
1830,20,0,80,664.83
1831,20,1,79,666.19
1832,20,2,78,667.57
1833,20,3,77,668.96
1834,20,4,76,670.37
1835,20,5,75,671.79
1836,20,6,74,673.24
1837,20,7,73,674.7
1838,20,8,72,676.17
1839,20,9,71,677.67
1840,20,10,70,679.18
1841,20,11,69,680.71
1842,20,12,68,682.25
1843,20,13,67,683.82
1844,20,14,66,685.41
1845,20,15,65,687.01
1846,20,16,64,688.63
1847,20,17,63,690.28
1848,20,18,62,691.94
1849,20,19,61,693.63
1850,20,20,60,695.34
1851,20,21,59,697.07
1852,20,22,58,698.82
1853,20,23,57,700.59
1854,20,24,56,702.39
1855,20,25,55,704.21
1856,20,26,54,706.05
1857,20,27,53,707.92
1858,20,28,52,709.81
1859,20,29,51,711.73
1860,20,30,50,713.67
1861,20,31,49,715.64
1862,20,32,48,717.64
1863,20,33,47,719.67
1864,20,34,46,721.72
1865,20,35,45,723.8
1866,20,36,44,725.91
1867,20,37,43,728.05
1868,20,38,42,730.22
1869,20,39,41,732.42
1870,20,40,40,734.66
1871,20,41,39,736.92
1872,20,42,38,739.22
1873,20,43,37,741.55
1874,20,44,36,743.92
1875,20,45,35,746.32
1876,20,46,34,748.76
1877,20,47,33,751.23
1878,20,48,32,753.75
1879,20,49,31,756.3
1880,20,50,30,758.89
1881,20,51,29,761.52
1882,20,52,28,764.19
1883,20,53,27,766.91
1884,20,54,26,769.66
1885,20,55,25,772.46
1886,20,56,24,775.31
1887,20,57,23,778.2
1888,20,58,22,781.14
1889,20,59,21,784.13
1890,20,60,20,787.17
1891,20,61,19,790.26
1892,20,62,18,793.4
1893,20,63,17,796.59
1894,20,64,16,799.84
1895,20,65,15,803.15
1896,20,66,14,806.51
1897,20,67,13,809.93
1898,20,68,12,813.41
1899,20,69,11,816.95
1900,20,70,10,820.56
1901,20,71,9,824.23
1902,20,72,8,827.97
1903,20,73,7,831.77
1904,20,74,6,835.65
1905,20,75,5,839.6
1906,20,76,4,843.62
1907,20,77,3,847.72
1908,20,78,2,851.9
1909,20,79,1,856.15
1910,20,80,0,860.49
1911,21,0,79,661.19
1912,21,1,78,662.54
1913,21,2,77,663.9
1914,21,3,76,665.27
1915,21,4,75,666.66
1916,21,5,74,668.07
1917,21,6,73,669.49
1918,21,7,72,670.93
1919,21,8,71,672.39
1920,21,9,70,673.86
1921,21,10,69,675.35
1922,21,11,68,676.86
1923,21,12,67,678.39
1924,21,13,66,679.94
1925,21,14,65,681.5
1926,21,15,64,683.08
1927,21,16,63,684.69
1928,21,17,62,686.31
1929,21,18,61,687.95
1930,21,19,60,689.62
1931,21,20,59,691.3
1932,21,21,58,693.01
1933,21,22,57,694.74
1934,21,23,56,696.49
1935,21,24,55,698.26
1936,21,25,54,700.06
1937,21,26,53,701.88
1938,21,27,52,703.72
1939,21,28,51,705.59
1940,21,29,50,707.49
1941,21,30,49,709.4
1942,21,31,48,711.35
1943,21,32,47,713.32
1944,21,33,46,715.32
1945,21,34,45,717.35
1946,21,35,44,719.4
1947,21,36,43,721.49
1948,21,37,42,723.6
1949,21,38,41,725.75
1950,21,39,40,727.92
1951,21,40,39,730.13
1952,21,41,38,732.37
1953,21,42,37,734.64
1954,21,43,36,736.94
1955,21,44,35,739.28
1956,21,45,34,741.65
1957,21,46,33,744.06
1958,21,47,32,746.51
1959,21,48,31,748.99
1960,21,49,30,751.51
1961,21,50,29,754.07
1962,21,51,28,756.67
1963,21,52,27,759.31
1964,21,53,26,762
1965,21,54,25,764.72
1966,21,55,24,767.49
1967,21,56,23,770.31
1968,21,57,22,773.17
1969,21,58,21,776.07
1970,21,59,20,779.03
1971,21,60,19,782.03
1972,21,61,18,785.09
1973,21,62,17,788.19
1974,21,63,16,791.35
1975,21,64,15,794.57
1976,21,65,14,797.84
1977,21,66,13,801.16
1978,21,67,12,804.55
1979,21,68,11,807.99
1980,21,69,10,811.5
1981,21,70,9,815.07
1982,21,71,8,818.7
1983,21,72,7,822.4
1984,21,73,6,826.17
1985,21,74,5,830.01
1986,21,75,4,833.92
1987,21,76,3,837.9
1988,21,77,2,841.96
1989,21,78,1,846.1
1990,21,79,0,850.31
1991,22,0,78,657.57
1992,22,1,77,658.9
1993,22,2,76,660.24
1994,22,3,75,661.59
1995,22,4,74,662.97
1996,22,5,73,664.35
1997,22,6,72,665.76
1998,22,7,71,667.18
1999,22,8,70,668.61
2000,22,9,69,670.07
2001,22,10,68,671.54
2002,22,11,67,673.03
2003,22,12,66,674.53
2004,22,13,65,676.06
2005,22,14,64,677.6
2006,22,15,63,679.17
2007,22,16,62,680.75
2008,22,17,61,682.35
2009,22,18,60,683.97
2010,22,19,59,685.61
2011,22,20,58,687.28
2012,22,21,57,688.96
2013,22,22,56,690.67
2014,22,23,55,692.39
2015,22,24,54,694.14
2016,22,25,53,695.92
2017,22,26,52,697.71
2018,22,27,51,699.53
2019,22,28,50,701.38
2020,22,29,49,703.25
2021,22,30,48,705.14
2022,22,31,47,707.06
2023,22,32,46,709.01
2024,22,33,45,710.98
2025,22,34,44,712.99
2026,22,35,43,715.02
2027,22,36,42,717.07
2028,22,37,41,719.16
2029,22,38,40,721.28
2030,22,39,39,723.43
2031,22,40,38,725.6
2032,22,41,37,727.82
2033,22,42,36,730.06
2034,22,43,35,732.33
2035,22,44,34,734.64
2036,22,45,33,736.99
2037,22,46,32,739.37
2038,22,47,31,741.79
2039,22,48,30,744.24
2040,22,49,29,746.73
2041,22,50,28,749.26
2042,22,51,27,751.83
2043,22,52,26,754.44
2044,22,53,25,757.09
2045,22,54,24,759.79
2046,22,55,23,762.52
2047,22,56,22,765.31
2048,22,57,21,768.13
2049,22,58,20,771.01
2050,22,59,19,773.93
2051,22,60,18,776.9
2052,22,61,17,779.92
2053,22,62,16,782.99
2054,22,63,15,786.12
2055,22,64,14,789.3
2056,22,65,13,792.53
2057,22,66,12,795.82
2058,22,67,11,799.17
2059,22,68,10,802.58
2060,22,69,9,806.04
2061,22,70,8,809.58
2062,22,71,7,813.17
2063,22,72,6,816.83
2064,22,73,5,820.56
2065,22,74,4,824.36
2066,22,75,3,828.23
2067,22,76,2,832.18
2068,22,77,1,836.2
2069,22,78,0,840.29
2070,23,0,77,653.96
2071,23,1,76,655.27
2072,23,2,75,656.59
2073,23,3,74,657.93
2074,23,4,73,659.28
2075,23,5,72,660.65
2076,23,6,71,662.03
2077,23,7,70,663.43
2078,23,8,69,664.85
2079,23,9,68,666.28
2080,23,10,67,667.73
2081,23,11,66,669.2
2082,23,12,65,670.69
2083,23,13,64,672.19
2084,23,14,63,673.72
2085,23,15,62,675.26
2086,23,16,61,676.82
2087,23,17,60,678.4
2088,23,18,59,680
2089,23,19,58,681.62
2090,23,20,57,683.26
2091,23,21,56,684.92
2092,23,22,55,686.6
2093,23,23,54,688.31
2094,23,24,53,690.03
2095,23,25,52,691.78
2096,23,26,51,693.56
2097,23,27,50,695.35
2098,23,28,49,697.17
2099,23,29,48,699.02
2100,23,30,47,700.89
2101,23,31,46,702.78
2102,23,32,45,704.71
2103,23,33,44,706.65
2104,23,34,43,708.63
2105,23,35,42,710.63
2106,23,36,41,712.67
2107,23,37,40,714.73
2108,23,38,39,716.82
2109,23,39,38,718.94
2110,23,40,37,721.09
2111,23,41,36,723.27
2112,23,42,35,725.49
2113,23,43,34,727.73
2114,23,44,33,730.02
2115,23,45,32,732.33
2116,23,46,31,734.68
2117,23,47,30,737.07
2118,23,48,29,739.49
2119,23,49,28,741.95
2120,23,50,27,744.45
2121,23,51,26,746.99
2122,23,52,25,749.57
2123,23,53,24,752.19
2124,23,54,23,754.85
2125,23,55,22,757.56
2126,23,56,21,760.31
2127,23,57,20,763.1
2128,23,58,19,765.94
2129,23,59,18,768.83
2130,23,60,17,771.77
2131,23,61,16,774.75
2132,23,62,15,777.79
2133,23,63,14,780.88
2134,23,64,13,784.02
2135,23,65,12,787.22
2136,23,66,11,790.48
2137,23,67,10,793.79
2138,23,68,9,797.16
2139,23,69,8,800.59
2140,23,70,7,804.08
2141,23,71,6,807.64
2142,23,72,5,811.27
2143,23,73,4,814.96
2144,23,74,3,818.72
2145,23,75,2,822.55
2146,23,76,1,826.45
2147,23,77,0,830.43
2148,24,0,76,650.36
2149,24,1,75,651.65
2150,24,2,74,652.95
2151,24,3,73,654.27
2152,24,4,72,655.6
2153,24,5,71,656.95
2154,24,6,70,658.32
2155,24,7,69,659.7
2156,24,8,68,661.09
2157,24,9,67,662.51
2158,24,10,66,663.94
2159,24,11,65,665.39
2160,24,12,64,666.85
2161,24,13,63,668.34
2162,24,14,62,669.84
2163,24,15,61,671.36
2164,24,16,60,672.9
2165,24,17,59,674.45
2166,24,18,58,676.03
2167,24,19,57,677.63
2168,24,20,56,679.25
2169,24,21,55,680.89
2170,24,22,54,682.55
2171,24,23,53,684.23
2172,24,24,52,685.93
2173,24,25,51,687.66
2174,24,26,50,689.41
2175,24,27,49,691.18
2176,24,28,48,692.98
2177,24,29,47,694.8
2178,24,30,46,696.64
2179,24,31,45,698.51
2180,24,32,44,700.41
2181,24,33,43,702.33
2182,24,34,42,704.28
2183,24,35,41,706.26
2184,24,36,40,708.26
2185,24,37,39,710.3
2186,24,38,38,712.36
2187,24,39,37,714.46
2188,24,40,36,716.58
2189,24,41,35,718.73
2190,24,42,34,720.92
2191,24,43,33,723.14
2192,24,44,32,725.39
2193,24,45,31,727.68
2194,24,46,30,730
2195,24,47,29,732.36
2196,24,48,28,734.75
2197,24,49,27,737.18
2198,24,50,26,739.65
2199,24,51,25,742.16
2200,24,52,24,744.71
2201,24,53,23,747.29
2202,24,54,22,749.92
2203,24,55,21,752.6
2204,24,56,20,755.31
2205,24,57,19,758.07
2206,24,58,18,760.88
2207,24,59,17,763.74
2208,24,60,16,766.64
2209,24,61,15,769.59
2210,24,62,14,772.59
2211,24,63,13,775.65
2212,24,64,12,778.75
2213,24,65,11,781.92
2214,24,66,10,785.13
2215,24,67,9,788.41
2216,24,68,8,791.74
2217,24,69,7,795.14
2218,24,70,6,798.59
2219,24,71,5,802.11
2220,24,72,4,805.7
2221,24,73,3,809.35
2222,24,74,2,813.07
2223,24,75,1,816.86
2224,24,76,0,820.72
